word1,word2,human_score,Word2Vec_Similarity,BERT_Similarity,Transformer_Similarity,Word2Vec_Correlation,BERT_Correlation,Transformer_Correlation
network,hardware,3.8125,0.29377812147140503,0.8119550943374634,0.8119550943374634,0.6895788373391425,0.2718943817019939,0.2718943817019939
news,report,6.8125,0.3123636245727539,0.8709681630134583,0.8709681630134583,0.6895788373391425,0.2718943817019939,0.2718943817019939
noon,string,0.6875,0.021654512733221054,0.6656495332717896,0.6656495332717896,0.6895788373391425,0.2718943817019939,0.2718943817019939
observation,architecture,1.875,0.1362939476966858,0.7695993185043335,0.7695993185043335,0.6895788373391425,0.2718943817019939,0.2718943817019939
oil,stock,2.9375,0.2203981876373291,0.8277331590652466,0.8277331590652466,0.6895788373391425,0.2718943817019939,0.2718943817019939
OPEC,country,3.6875,0.21063470840454102,0.5259309411048889,0.5259309411048889,0.6895788373391425,0.2718943817019939,0.2718943817019939
OPEC,oil,5.5625,0.507408857345581,0.6557562947273254,0.6557562947273254,0.6895788373391425,0.2718943817019939,0.2718943817019939
opera,industry,1.194,0.04291349649429321,0.7602378129959106,0.7602378129959106,0.6895788373391425,0.2718943817019939,0.2718943817019939
opera,performance,4.875,0.17167465388774872,0.824660062789917,0.824660062789917,0.6895788373391425,0.2718943817019939,0.2718943817019939
peace,atmosphere,2.1875,0.13366280496120453,0.8846362829208374,0.8846362829208374,0.6895788373391425,0.2718943817019939,0.2718943817019939
peace,insurance,1.7565,0.09818776696920395,0.7590946555137634,0.7590946555137634,0.6895788373391425,0.2718943817019939,0.2718943817019939
peace,plan,1.5,0.11900727450847626,0.8674806356430054,0.8674806356430054,0.6895788373391425,0.2718943817019939,0.2718943817019939
phone,equipment,4.0315,0.1377403885126114,0.7742716670036316,0.7742716670036316,0.6895788373391425,0.2718943817019939,0.2718943817019939
physics,chemistry,5.0625,0.43719831109046936,0.8673178553581238,0.8673178553581238,0.6895788373391425,0.2718943817019939,0.2718943817019939
physics,proton,6.125,0.3664059340953827,0.7271216511726379,0.7271216511726379,0.6895788373391425,0.2718943817019939,0.2718943817019939
plane,car,3.5625,0.37796980142593384,0.8270033597946167,0.8270033597946167,0.6895788373391425,0.2718943817019939,0.2718943817019939
planet,astronomer,5.4375,0.30787551403045654,0.8115318417549133,0.8115318417549133,0.6895788373391425,0.2718943817019939,0.2718943817019939
planet,constellation,4.3125,0.39312952756881714,0.9047524929046631,0.9047524929046631,0.6895788373391425,0.2718943817019939,0.2718943817019939
planet,galaxy,6.125,0.6338510513305664,0.9330374598503113,0.9330374598503113,0.6895788373391425,0.2718943817019939,0.2718943817019939
planet,moon,6.0,0.5024791955947876,0.8667230010032654,0.8667230010032654,0.6895788373391425,0.2718943817019939,0.2718943817019939
planet,people,3.375,0.08704742044210434,0.8762548565864563,0.8762548565864563,0.6895788373391425,0.2718943817019939,0.2718943817019939
planet,space,5.3125,0.28036749362945557,0.885012149810791,0.885012149810791,0.6895788373391425,0.2718943817019939,0.2718943817019939
planet,star,5.625,0.19317105412483215,0.8583533763885498,0.8583533763885498,0.6895788373391425,0.2718943817019939,0.2718943817019939
planet,sun,5.8125,0.3206743597984314,0.8900327682495117,0.8900327682495117,0.6895788373391425,0.2718943817019939,0.2718943817019939
population,development,3.4755,0.17502303421497345,0.7619511485099792,0.7619511485099792,0.6895788373391425,0.2718943817019939,0.2718943817019939
possibility,girl,1.069,0.060037761926651,0.8390023708343506,0.8390023708343506,0.6895788373391425,0.2718943817019939,0.2718943817019939
practice,institution,3.5625,0.09677622467279434,0.8259511590003967,0.8259511590003967,0.6895788373391425,0.2718943817019939,0.2718943817019939
precedent,antecedent,4.0,0.2837713658809662,0.5978151559829712,0.5978151559829712,0.6895788373391425,0.2718943817019939,0.2718943817019939
precedent,cognition,2.0,-0.02056960202753544,0.8237142562866211,0.8237142562866211,0.6895788373391425,0.2718943817019939,0.2718943817019939
precedent,collection,1.0625,0.03283146396279335,0.8109087347984314,0.8109087347984314,0.6895788373391425,0.2718943817019939,0.2718943817019939
precedent,example,5.4375,0.37273746728897095,0.7711946368217468,0.7711946368217468,0.6895788373391425,0.2718943817019939,0.2718943817019939
precedent,group,1.5625,0.07681482285261154,0.8276192545890808,0.8276192545890808,0.6895788373391425,0.2718943817019939,0.2718943817019939
precedent,information,2.375,0.08866602927446365,0.8056110739707947,0.8056110739707947,0.6895788373391425,0.2718943817019939,0.2718943817019939
precedent,law,4.375,0.34597015380859375,0.7822730541229248,0.7822730541229248,0.6895788373391425,0.2718943817019939,0.2718943817019939
prejudice,recognition,3.3125,0.11657064408063889,0.8340381979942322,0.8340381979942322,0.6895788373391425,0.2718943817019939,0.2718943817019939
preservation,world,2.4375,-0.021470624953508377,0.8118110299110413,0.8118110299110413,0.6895788373391425,0.2718943817019939,0.2718943817019939
president,medal,1.25,0.06946566700935364,0.8567038178443909,0.8567038178443909,0.6895788373391425,0.2718943817019939,0.2718943817019939
problem,airport,1.3125,0.10208497941493988,0.7055426239967346,0.7055426239967346,0.6895788373391425,0.2718943817019939,0.2718943817019939
problem,challenge,6.875,0.4629537761211395,0.8513389229774475,0.8513389229774475,0.6895788373391425,0.2718943817019939,0.2718943817019939
production,crew,3.1875,0.17930841445922852,0.7963977456092834,0.7963977456092834,0.6895788373391425,0.2718943817019939,0.2718943817019939
production,hike,0.9375,0.018261171877384186,0.6971771121025085,0.6971771121025085,0.6895788373391425,0.2718943817019939,0.2718943817019939
professor,cucumber,0.3125,0.056618139147758484,0.4263877272605896,0.4263877272605896,0.6895788373391425,0.2718943817019939,0.2718943817019939
professor,doctor,6.125,0.21336083114147186,0.889924943447113,0.889924943447113,0.6895788373391425,0.2718943817019939,0.2718943817019939
profit,loss,3.875,0.3419945538043976,0.8371245861053467,0.8371245861053467,0.6895788373391425,0.2718943817019939,0.2718943817019939
profit,warning,1.6875,0.13709336519241333,0.8115059733390808,0.8115059733390808,0.6895788373391425,0.2718943817019939,0.2718943817019939
psychology,anxiety,3.75,0.2719924747943878,0.7719557285308838,0.7719557285308838,0.6895788373391425,0.2718943817019939,0.2718943817019939
psychology,clinic,4.344,0.12102102488279343,0.7078074812889099,0.7078074812889099,0.6895788373391425,0.2718943817019939,0.2718943817019939
psychology,cognition,4.0,0.3995116055011749,0.8080444931983948,0.8080444931983948,0.6895788373391425,0.2718943817019939,0.2718943817019939
psychology,depression,5.25,0.3135565519332886,0.8158372044563293,0.8158372044563293,0.6895788373391425,0.2718943817019939,0.2718943817019939
psychology,discipline,3.3125,0.2597163915634155,0.7135060429573059,0.7135060429573059,0.6895788373391425,0.2718943817019939,0.2718943817019939
psychology,doctor,5.294,0.19066518545150757,0.6766062378883362,0.6766062378883362,0.6895788373391425,0.2718943817019939,0.2718943817019939
psychology,fear,3.1875,0.17129430174827576,0.7579437494277954,0.7579437494277954,0.6895788373391425,0.2718943817019939,0.2718943817019939
psychology,Freud,5.6875,0.1934698522090912,0.770808219909668,0.770808219909668,0.6895788373391425,0.2718943817019939,0.2718943817019939
psychology,health,4.3625,0.17619234323501587,0.7963416576385498,0.7963416576385498,0.6895788373391425,0.2718943817019939,0.2718943817019939
psychology,mind,5.4375,0.25049886107444763,0.6795786619186401,0.6795786619186401,0.6895788373391425,0.2718943817019939,0.2718943817019939
psychology,psychiatry,6.9375,0.555628776550293,0.9053026437759399,0.9053026437759399,0.6895788373391425,0.2718943817019939,0.2718943817019939
psychology,science,5.9505,0.4808834493160248,0.7843064069747925,0.7843064069747925,0.6895788373391425,0.2718943817019939,0.2718943817019939
reason,criterion,4.625,0.3923366069793701,0.8027641773223877,0.8027641773223877,0.6895788373391425,0.2718943817019939,0.2718943817019939
reason,hypertension,0.875,0.07555149495601654,0.5458996891975403,0.5458996891975403,0.6895788373391425,0.2718943817019939,0.2718943817019939
record,number,3.5,0.22208692133426666,0.6812187433242798,0.6812187433242798,0.6895788373391425,0.2718943817019939,0.2718943817019939
registration,arrangement,3.4375,0.11914842575788498,0.7888019680976868,0.7888019680976868,0.6895788373391425,0.2718943817019939,0.2718943817019939
report,gain,2.25,0.09995908290147781,0.7403706908226013,0.7403706908226013,0.6895788373391425,0.2718943817019939,0.2718943817019939
rock,jazz,5.5,0.45277103781700134,0.7470963001251221,0.7470963001251221,0.6895788373391425,0.2718943817019939,0.2718943817019939
rooster,voyage,0.9375,0.06275810301303864,0.7710538506507874,0.7710538506507874,0.6895788373391425,0.2718943817019939,0.2718943817019939
school,center,3.875,0.14268210530281067,0.8383095860481262,0.8383095860481262,0.6895788373391425,0.2718943817019939,0.2718943817019939
seafood,food,6.875,0.5295587778091431,0.854061484336853,0.854061484336853,0.6895788373391425,0.2718943817019939,0.2718943817019939
seafood,lobster,6.9375,0.6544079780578613,0.7531660199165344,0.7531660199165344,0.6895788373391425,0.2718943817019939,0.2718943817019939
seafood,sea,5.375,0.31509068608283997,0.8211252689361572,0.8211252689361572,0.6895788373391425,0.2718943817019939,0.2718943817019939
secretary,senate,3.75,0.23210789263248444,0.8094729781150818,0.8094729781150818,0.6895788373391425,0.2718943817019939,0.2718943817019939
seven,series,2.25,0.3310062289237976,0.7636841535568237,0.7636841535568237,0.6895788373391425,0.2718943817019939,0.2718943817019939
shore,woodland,1.625,0.116909459233284,0.601727306842804,0.601727306842804,0.6895788373391425,0.2718943817019939,0.2718943817019939
shower,flood,3.5625,0.12947934865951538,0.7091586589813232,0.7091586589813232,0.6895788373391425,0.2718943817019939,0.2718943817019939
shower,thunderstorm,4.0,0.3426947295665741,0.6477237343788147,0.6477237343788147,0.6895788373391425,0.2718943817019939,0.2718943817019939
sign,recess,1.5065,0.0480511449277401,0.8435872793197632,0.8435872793197632,0.6895788373391425,0.2718943817019939,0.2718943817019939
situation,conclusion,3.5625,0.1847420334815979,0.8432896137237549,0.8432896137237549,0.6895788373391425,0.2718943817019939,0.2718943817019939
situation,isolation,1.9375,0.20984451472759247,0.8779307007789612,0.8779307007789612,0.6895788373391425,0.2718943817019939,0.2718943817019939
size,prominence,3.75,0.1337670534849167,0.9317345023155212,0.9317345023155212,0.6895788373391425,0.2718943817019939,0.2718943817019939
skin,eye,2.75,0.3397478759288788,0.8819757699966431,0.8819757699966431,0.6895788373391425,0.2718943817019939,0.2718943817019939
smart,student,3.625,0.06630216538906097,0.8408917784690857,0.8408917784690857,0.6895788373391425,0.2718943817019939,0.2718943817019939
smart,stupid,3.25,0.47047194838523865,0.889106035232544,0.889106035232544,0.6895788373391425,0.2718943817019939,0.2718943817019939
soap,opera,3.5625,0.1955799013376236,0.7959892749786377,0.7959892749786377,0.6895788373391425,0.2718943817019939,0.2718943817019939
space,chemistry,1.8875,0.0802517831325531,0.6979971528053284,0.6979971528053284,0.6895788373391425,0.2718943817019939,0.2718943817019939
space,world,4.9375,0.12962709367275238,0.8683905005455017,0.8683905005455017,0.6895788373391425,0.2718943817019939,0.2718943817019939
start,match,2.5,0.24805228412151337,0.7004318833351135,0.7004318833351135,0.6895788373391425,0.2718943817019939,0.2718943817019939
start,year,1.625,0.190186008810997,0.7159717082977295,0.7159717082977295,0.6895788373391425,0.2718943817019939,0.2718943817019939
stock,CD,2.4375,0.06321469694375992,0.6305878758430481,0.6305878758430481,0.6895788373391425,0.2718943817019939,0.2718943817019939
stock,egg,1.4375,0.10417767614126205,0.8670146465301514,0.8670146465301514,0.6895788373391425,0.2718943817019939,0.2718943817019939
stock,jaguar,0.9375,0.03606691211462021,0.7144960761070251,0.7144960761070251,0.6895788373391425,0.2718943817019939,0.2718943817019939
stock,life,1.8125,0.07456468045711517,0.7783204317092896,0.7783204317092896,0.6895788373391425,0.2718943817019939,0.2718943817019939
stock,live,1.875,0.04447176307439804,0.7319779992103577,0.7319779992103577,0.6895788373391425,0.2718943817019939,0.2718943817019939
stock,market,4.875,0.4680556058883667,0.8781103491783142,0.8781103491783142,0.6895788373391425,0.2718943817019939,0.2718943817019939
stock,phone,0.75,0.12326755374670029,0.8128206729888916,0.8128206729888916,0.6895788373391425,0.2718943817019939,0.2718943817019939
street,avenue,7.6875,0.38327035307884216,0.8962302207946777,0.8962302207946777,0.6895788373391425,0.2718943817019939,0.2718943817019939
street,block,6.5625,0.26695922017097473,0.8265238404273987,0.8265238404273987,0.6895788373391425,0.2718943817019939,0.2718943817019939
street,children,1.294,0.15370693802833557,0.7480688691139221,0.7480688691139221,0.6895788373391425,0.2718943817019939,0.2718943817019939
street,place,4.5,0.17753030359745026,0.8063316345214844,0.8063316345214844,0.6895788373391425,0.2718943817019939,0.2718943817019939
stroke,hospital,3.625,0.23570407927036285,0.848396897315979,0.848396897315979,0.6895788373391425,0.2718943817019939,0.2718943817019939
student,professor,4.9375,0.4206618070602417,0.9036687612533569,0.9036687612533569,0.6895788373391425,0.2718943817019939,0.2718943817019939
sugar,approach,0.9375,0.007720563095062971,0.8369531631469727,0.8369531631469727,0.6895788373391425,0.2718943817019939,0.2718943817019939
summer,drought,3.3125,0.1637890487909317,0.7802127003669739,0.7802127003669739,0.6895788373391425,0.2718943817019939,0.2718943817019939
summer,nature,4.0,0.12260760366916656,0.7211464643478394,0.7211464643478394,0.6895788373391425,0.2718943817019939,0.2718943817019939
telephone,communication,6.6875,0.3321845233440399,0.8014698028564453,0.8014698028564453,0.6895788373391425,0.2718943817019939,0.2718943817019939
television,film,5.75,0.34557005763053894,0.9055567979812622,0.9055567979812622,0.6895788373391425,0.2718943817019939,0.2718943817019939
television,radio,4.625,0.6114971041679382,0.7527601718902588,0.7527601718902588,0.6895788373391425,0.2718943817019939,0.2718943817019939
tennis,racket,5.0,0.3920080065727234,0.6493711471557617,0.6493711471557617,0.6895788373391425,0.2718943817019939,0.2718943817019939
territory,kilometer,2.1875,0.1540842354297638,0.7628224492073059,0.7628224492073059,0.6895788373391425,0.2718943817019939,0.2718943817019939
territory,surface,3.594,0.1395847350358963,0.803713321685791,0.803713321685791,0.6895788373391425,0.2718943817019939,0.2718943817019939
theater,history,1.9375,0.12982811033725739,0.7845473885536194,0.7845473885536194,0.6895788373391425,0.2718943817019939,0.2718943817019939
tiger,animal,6.9375,0.5096532702445984,0.8021154403686523,0.8021154403686523,0.6895788373391425,0.2718943817019939,0.2718943817019939
tiger,carnivore,6.0,0.42893752455711365,0.5061181783676147,0.5061181783676147,0.6895788373391425,0.2718943817019939,0.2718943817019939
tiger,cat,6.75,0.5172961950302124,0.9125476479530334,0.9125476479530334,0.6895788373391425,0.2718943817019939,0.2718943817019939
tiger,fauna,3.4375,0.3297567069530487,0.6529824733734131,0.6529824733734131,0.6895788373391425,0.2718943817019939,0.2718943817019939
tiger,feline,5.0625,0.4267144799232483,0.5942750573158264,0.5942750573158264,0.6895788373391425,0.2718943817019939,0.2718943817019939
tiger,jaguar,5.75,0.5528684258460999,0.7782591581344604,0.7782591581344604,0.6895788373391425,0.2718943817019939,0.2718943817019939
tiger,mammal,6.25,0.49644744396209717,0.8400525450706482,0.8400525450706482,0.6895788373391425,0.2718943817019939,0.2718943817019939
tiger,organism,3.0625,0.06294278800487518,0.8624343276023865,0.8624343276023865,0.6895788373391425,0.2718943817019939,0.2718943817019939
tiger,tiger,10.0,0.9999999403953552,0.9999999403953552,0.9999999403953552,0.6895788373391425,0.2718943817019939,0.2718943817019939
tiger,zoo,4.9375,0.4692454934120178,0.831937313079834,0.831937313079834,0.6895788373391425,0.2718943817019939,0.2718943817019939
tool,implement,5.3125,0.2123422771692276,0.8340779542922974,0.8340779542922974,0.6895788373391425,0.2718943817019939,0.2718943817019939
train,car,3.5,0.34025609493255615,0.7478912472724915,0.7478912472724915,0.6895788373391425,0.2718943817019939,0.2718943817019939
travel,activity,4.1875,0.12772588431835175,0.8042152523994446,0.8042152523994446,0.6895788373391425,0.2718943817019939,0.2718943817019939
treatment,recovery,5.3125,0.2493065744638443,0.9022817015647888,0.9022817015647888,0.6895788373391425,0.2718943817019939,0.2718943817019939
type,kind,8.4375,0.6666411757469177,0.9096327424049377,0.9096327424049377,0.6895788373391425,0.2718943817019939,0.2718943817019939
victim,emergency,2.6875,0.17580635845661163,0.8021032214164734,0.8021032214164734,0.6895788373391425,0.2718943817019939,0.2718943817019939
video,archive,3.4375,0.17350749671459198,0.6951714158058167,0.6951714158058167,0.6895788373391425,0.2718943817019939,0.2718943817019939
viewer,serial,2.5625,0.23336464166641235,0.8076863288879395,0.8076863288879395,0.6895788373391425,0.2718943817019939,0.2718943817019939
vodka,brandy,6.25,0.6881492733955383,0.9247766137123108,0.9247766137123108,0.6895788373391425,0.2718943817019939,0.2718943817019939
vodka,gin,6.0625,0.5971749424934387,0.8494104146957397,0.8494104146957397,0.6895788373391425,0.2718943817019939,0.2718943817019939
volunteer,motto,1.3815,0.19127662479877472,0.7672941088676453,0.7672941088676453,0.6895788373391425,0.2718943817019939,0.2718943817019939
war,troops,6.375,0.47614771127700806,0.8091965913772583,0.8091965913772583,0.6895788373391425,0.2718943817019939,0.2718943817019939
water,seepage,3.875,0.39313432574272156,0.7516871690750122,0.7516871690750122,0.6895788373391425,0.2718943817019939,0.2718943817019939
weapon,secret,2.5,0.2584390640258789,0.8284018039703369,0.8284018039703369,0.6895788373391425,0.2718943817019939,0.2718943817019939
weather,forecast,5.4375,0.3627207279205322,0.8110476136207581,0.8110476136207581,0.6895788373391425,0.2718943817019939,0.2718943817019939
Wednesday,news,1.125,0.17729565501213074,0.7477117776870728,0.7477117776870728,0.6895788373391425,0.2718943817019939,0.2718943817019939
wood,forest,7.9375,0.4175162613391876,0.8546561002731323,0.8546561002731323,0.6895788373391425,0.2718943817019939,0.2718943817019939
word,similarity,0.8125,0.09658686071634293,0.867775022983551,0.867775022983551,0.6895788373391425,0.2718943817019939,0.2718943817019939
